name,np_shell_2,np_hydro_size,xrd_scherrer_size,zfc_h_meas,htherm_sar,mri_r1,mri_r2,emic_size,instrument,core_shell_formula,np_core,np_shell,space_group_core,space_group_shell,squid_h_max,fc_field_T,squid_temperature,squid_sat_mag,coercivity,squid_rem_mag,exchange_bias_shift_Oe,vertical_loop_shift_M_vsl_emu_g,hc_kOe,doi,pdf,supp,journal,publisher,year,title,access,verification required,verified_by,verification_date,has_mistake_in_matadata,comment,article_name_folder,supp_info_name_folder
,,,,,,,,,VSM,CoFe2O4@NiO,CoFe2O4,NiO,fd-3m,fm-3m,40.0,5.0,5.0,41.0,7820.0,33.5,,0.0,50.0,10.1007/s10909-021-02568-w,s10909-021-02568-w.pdf,0,Journal of Low Temperature Physics,Springer Science and Business Media LLC,2021,The Exchange Bias Effect of CoFe2O4@NiO Core–Shell Nanofibers Based on Annealing Temperature,0,,,,,,dataset3_11,0
lanthanum iron oxide,,,49.14,,,,,,,LaFeO3,LaFeO3,0,pnma,0,10.0,,300.0,0.0045,5275.5,0.0037,,"4,00E-05",,10.1007/s10948-016-3520-4,s10948-016-3520-4.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2016,Structural Investigation and Zero-Field-Cooled Exchange Bias in Nanocrystalline LaFeO3,0,,,,,,dataset3_12,0
lanthanum iron oxide,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,10.0,0.8,10.0,0.0047,1063.17,0.00225,,0.000145,8.0,10.1007/s10948-016-3520-4,s10948-016-3520-4.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2016,Structural Investigation and Zero-Field-Cooled Exchange Bias in Nanocrystalline LaFeO3,0,,,,,,dataset3_12,0
LFO,,,29.87,,,,,,(PPMS) from Quantum Design,LaFeO3,LaFeO3,0,pm-3m,0,20.0,0.0,300.0,0.0025,5250.0,0.00091,,,0.0,10.1007/s10948-017-4218-y,s10948-017-4218-y.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Particle Size-Dependent Zero-Field Exchange Bias in LaFeO 3 Nanoparticles,0,,,,,,dataset3_13,0
LFO,,,38.91,,,,,,(PPMS) from Quantum Design,LaFeO3,LaFeO3,0,pm-3m,0,20.0,0.0,300.0,0.0035,4750.0,0.000363,,,0.0,10.1007/s10948-017-4218-y,s10948-017-4218-y.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Particle Size-Dependent Zero-Field Exchange Bias in LaFeO 3 Nanoparticles,0,,,,,,dataset3_13,0
LFO,,,47.57,,,,,,(PPMS) from Quantum Design,LaFeO3,LaFeO3,0,pm-3m,0,20.0,0.0,300.0,0.0035,1750.0,0.000227,,,0.0,10.1007/s10948-017-4218-y,s10948-017-4218-y.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Particle Size-Dependent Zero-Field Exchange Bias in LaFeO 3 Nanoparticles,0,,,,,,dataset3_13,0
LFO,,,29.87,,,,,,(PPMS) from Quantum Design,LaFeO3,LaFeO3,0,pm-3m,0,20.0,8.0,10.0,,1000.0,,,,80.0,10.1007/s10948-017-4218-y,s10948-017-4218-y.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Particle Size-Dependent Zero-Field Exchange Bias in LaFeO 3 Nanoparticles,0,,,,,,dataset3_13,0
LFO,,,38.91,,,,,,(PPMS) from Quantum Design,LaFeO3,LaFeO3,0,pm-3m,0,20.0,8.0,10.0,,1125.0,,,,80.0,10.1007/s10948-017-4218-y,s10948-017-4218-y.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Particle Size-Dependent Zero-Field Exchange Bias in LaFeO 3 Nanoparticles,0,,,,,,dataset3_13,0
LFO,,,47.57,,,,,,(PPMS) from Quantum Design,LaFeO3,LaFeO3,0,pm-3m,0,20.0,8.0,10.0,,750.0,,,,80.0,10.1007/s10948-017-4218-y,s10948-017-4218-y.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Particle Size-Dependent Zero-Field Exchange Bias in LaFeO 3 Nanoparticles,0,,,,,,dataset3_13,0
Cr ion-doped Ag,,,72.61,,,,,,VSM,Ag0.5Cr2.5O4,Ag0.5Cr2.5O4,0,pnma,0,25.0,0.0,300.0,0.31209,7.1935,0.0001,,0.0,0.0,10.1007/s10948-017-4340-x,s10948-017-4340-x.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Giant Exchange Bias of Hysteresis Loops on Cr3+-doped Ag Nanoparticles,0,,,,,,dataset3_14,0
Cr ion-doped Ag,,,,,,,,,VSM,Ag0.5Cr2.5O4,Ag0.5Cr2.5O4,0,pnma,0,25.0,2.0,200.0,0.56532,663.75,0.148,,-0.1875,20.0,10.1007/s10948-017-4340-x,s10948-017-4340-x.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Giant Exchange Bias of Hysteresis Loops on Cr3+-doped Ag Nanoparticles,0,,,,,,dataset3_14,0
Cr ion-doped Ag,,,,,,,,,VSM,Ag0.5Cr2.5O4,Ag0.5Cr2.5O4,0,pnma,0,25.0,2.0,100.0,0.78491,1507.0,0.174,45.0,-0.125,20.0,10.1007/s10948-017-4340-x,s10948-017-4340-x.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Giant Exchange Bias of Hysteresis Loops on Cr3+-doped Ag Nanoparticles,0,,,,,,dataset3_14,0
Cr ion-doped Ag,,,77.1,,,,,,VSM,AgCrO2,AgCrO2,0,r3m,0,25.0,0.0,300.0,0.18978,32.093,0.0003,-48.0,0.0,0.0,10.1007/s10948-017-4340-x,s10948-017-4340-x.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Giant Exchange Bias of Hysteresis Loops on Cr3+-doped Ag Nanoparticles,0,,,,,,dataset3_14,0
Cr ion-doped Ag,,,,,,,,,VSM,AgCrO2,AgCrO2,0,r3m,0,25.0,2.0,200.0,0.31956,0.0,0.006,24.0,-0.125,20.0,10.1007/s10948-017-4340-x,s10948-017-4340-x.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Giant Exchange Bias of Hysteresis Loops on Cr3+-doped Ag Nanoparticles,0,,,,,,dataset3_14,0
Cr ion-doped Ag,,,,,,,,,VSM,AgCrO2,AgCrO2,0,r3m,0,25.0,2.0,100.0,0.15146,3032.9,0.012,-21.0,-0.0479,20.0,10.1007/s10948-017-4340-x,s10948-017-4340-x.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Giant Exchange Bias of Hysteresis Loops on Cr3+-doped Ag Nanoparticles,0,,,,,,dataset3_14,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.7Co0.3,Fe0.7Co0.3,0,im-3m,0,30.0,,10.0,63.0,3999.6,34.3,10.0,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.7Co0.3,Fe0.7Co0.3,0,im-3m,0,30.0,,150.0,59.95,1299.65,28.0,-14.0,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.7Co0.3,Fe0.7Co0.3,0,im-3m,0,30.0,,300.0,55.4,849.7,22.25,-1.5,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.5Co0.5,Fe0.5Co0.5,0,im-3m,0,30.0,,10.0,97.3,2899.7,39.33,-12.0,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.5Co0.5,Fe0.5Co0.5,0,im-3m,0,30.0,,150.0,97.45,1499.0,32.0,-3.0,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.5Co0.5,Fe0.5Co0.5,0,im-3m,0,30.0,,300.0,90.95,799.65,21.0,3.0,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.3Co0.7,Fe0.3Co0.7,0,im-3m,0,30.0,,10.0,18.3,3999.65,21.6,0.0,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.3Co0.7,Fe0.3Co0.7,0,im-3m,0,30.0,,150.0,13.0,2299.75,18.0,0.0,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,,,,,,,Superconductor Quantum Interference Vibrating Sample Magnetometer,Fe0.3Co0.7,Fe0.3Co0.7,0,im-3m,0,30.0,,300.0,10.85,1099.75,11.7,0.0,,,10.1007/s10948-017-4389-6,s10948-017-4389-6.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2017,Exchange Bias Effect in FeCo Nanoparticles,0,,,,,,dataset3_15,0
,,,47.0,,,,,,,Fe3O4/CoFe2O4,Fe3O4,Fe,fd-3m,fd-3m,15.0,1.5,,61.6,97.0,8.125,0.0,0.0,15.0,10.1007/s10948-021-05974-z,s10948-021-05974-z.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2021,A Method to Distinguish Exchange Coupled Core/Shell Nanostructures from the Mixed One in Synthesized (Fe3O4/CoFe2O4) Nanostructure,0,,,,,,dataset3_16,0
,,,47.0,,,,,,,Fe3O4/CoFe2O4,Fe3O4,CoFe2O4,fd-3m,fd-3m,15.0,1.5,,63.24,360.0,20.0,0.0,0.0,15.0,10.1007/s10948-021-05974-z,s10948-021-05974-z.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2021,A Method to Distinguish Exchange Coupled Core/Shell Nanostructures from the Mixed One in Synthesized (Fe3O4/CoFe2O4) Nanostructure,0,,,,,,dataset3_16,0
,,,9.0,,,,,,,Fe3O4,Fe3O4,0,fd-3m,0,15.0,1.5,,55.2,15.0,3.918,-22.2,0.0,15.0,10.1007/s10948-021-05974-z,s10948-021-05974-z.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2021,A Method to Distinguish Exchange Coupled Core/Shell Nanostructures from the Mixed One in Synthesized (Fe3O4/CoFe2O4) Nanostructure,0,,,,,,dataset3_16,0
,,,16.0,,,,,,,CoFe2O4,CoFe2O4,0,fd-3m,0,15.0,1.5,,72.84,1555.0,34.146,-24.05,0.0,15.0,10.1007/s10948-021-05974-z,s10948-021-05974-z.pdf,0,Journal of Superconductivity and Novel Magnetism,Springer Science and Business Media LLC,2021,A Method to Distinguish Exchange Coupled Core/Shell Nanostructures from the Mixed One in Synthesized (Fe3O4/CoFe2O4) Nanostructure,0,,,,,,dataset3_16,0
,,,,,,,,,,Fe3O4/CoO,Fe3O4,CoO,fd-3m,fm-3m,45.0,10.0,5.0,,20800.0,,-40.779,,100.0,10.1007/s11051-019-4655-6,s11051-019-4655-6.pdf,0,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2019,An atomic scale Monte Carlo study of exchange bias in homogeneous/inhomogeneous core/shell Fe3O4/CoO nanoparticles,0,,,,,,dataset3_17,0
,,,,,,,,,,Fe3O4/CoO,Fe3O4,CoO,fd-3m,fm-3m,45.0,10.0,5.0,,17600.0,,-57.4,,100.0,10.1007/s11051-019-4655-6,s11051-019-4655-6.pdf,0,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2019,An atomic scale Monte Carlo study of exchange bias in homogeneous/inhomogeneous core/shell Fe3O4/CoO nanoparticles,0,,,,,,dataset3_17,0
,,,37.0,,,,,,,FeVO4-Fe3O4,FeVO4,Fe3O4,p1,fd-3m,10.0,2.0,5.0,,107.0,,-40.76,,20.0,10.1007/s11664-019-07083-z,s11664-019-07083-z.pdf,0,Journal of Electronic Materials,Springer Science and Business Media LLC,2019,Exchange Bias Enhancement and Magnetic Proximity Effect in FeVO4-Fe3O4 Nanoparticles,0,,,,,,dataset3_18,0
,,,37.0,,,,,,,FeVO4-Fe3O4,FeVO4,Fe3O4,p1,fd-3m,10.0,2.0,5.0,,450.0,,,,20.0,10.1007/s11664-019-07083-z,s11664-019-07083-z.pdf,0,Journal of Electronic Materials,Springer Science and Business Media LLC,2019,Exchange Bias Enhancement and Magnetic Proximity Effect in FeVO4-Fe3O4 Nanoparticles,0,,,,,,dataset3_18,0
,,,21.0,,,,,,PPMS,FeNi,FeNi,0,p4/mmm,0,30.0,0.0,300.0,83.0,121.0,7.2,,0.0,0.0,10.1007/s13204-021-01870-z,s13204-021-01870-z,0,Applied Nanoscience,Springer Science and Business Media LLC,2021,Investigating the origin of exchange bias effect in ferromagnetic FeNi nanoparticles prepared via controlled synthesis,0,,,,,,dataset3_18,0
,,,,,,,,,PPMS,FeNi,FeNi,0,p4/mmm,0,30.0,0.0,50.0,96.0,127.0,7.8,,0.0,0.0,10.1007/s13204-021-01870-z,s13204-021-01870-z,0,Applied Nanoscience,Springer Science and Business Media LLC,2021,Investigating the origin of exchange bias effect in ferromagnetic FeNi nanoparticles prepared via controlled synthesis,0,,,,,,dataset3_18,0
,,,,,,,,,PPMS,FeNi,FeNi,0,p4/mmm,0,30.0,3.0,50.0,96.0,141.0,8.4,,0.0,30.0,10.1007/s13204-021-01870-z,s13204-021-01870-z,0,Applied Nanoscience,Springer Science and Business Media LLC,2021,Investigating the origin of exchange bias effect in ferromagnetic FeNi nanoparticles prepared via controlled synthesis,0,,,,,,dataset3_18,0
nickel oxide,,,22.6,,,,,,Quantum Design/MPMS 3,NiO,NiO,0,fm-3m,0,80.0,7.0,2.0,5.32,3769.0,0.63,,0.0,70.0,10.1016/j.heliyon.2023.e22876,j.heliyon.2023.e22876.pdf,j.heliyon.2023.e22876_SI.pdf,Heliyon,Elsevier BV,2023,Magnetic properties of Fe-doped NiO nanoparticles,1,,,,,,dataset3_19,dataset3_19_supp
Fe-doped NiO,,,21.4,,,,,,Quantum Design/MPMS 3,Ni0.99Fe0.01O,Ni0.99Fe0.01O,0,fd-3m,0,80.0,7.0,2.0,,1922.0,0.09,,,70.0,10.1016/j.heliyon.2023.e22876,j.heliyon.2023.e22876.pdf,j.heliyon.2023.e22876_SI.pdf,Heliyon,Elsevier BV,2023,Magnetic properties of Fe-doped NiO nanoparticles,1,,,,,,dataset3_19,dataset3_19_supp
Fe-doped NiO,,,19.0,,,,,,Quantum Design/MPMS 3,Ni0.98Fe0.02O,Ni0.98Fe0.02O,0,fd-3m,0,80.0,7.0,2.0,1.368,2110.0,0.09,,0.0,70.0,10.1016/j.heliyon.2023.e22876,j.heliyon.2023.e22876.pdf,j.heliyon.2023.e22876_SI.pdf,Heliyon,Elsevier BV,2023,Magnetic properties of Fe-doped NiO nanoparticles,1,,,,,,dataset3_19,dataset3_19_supp
Fe-doped NiO,,,18.3,,,,,,Quantum Design/MPMS 3,Ni0.96Fe0.04O,Ni0.96Fe0.04O,0,fd-3m,0,70.0,7.0,2.0,3.5,4354.1,0.53,,0.0,70.0,10.1016/j.heliyon.2023.e22876,j.heliyon.2023.e22876.pdf,j.heliyon.2023.e22876_SI.pdf,Heliyon,Elsevier BV,2023,Magnetic properties of Fe-doped NiO nanoparticles,1,,,,,,dataset3_19,dataset3_19_supp
Fe-doped NiO,,,18.9,,,,,,Quantum Design/MPMS 3,Ni0.97Fe0.03O,Ni0.97Fe0.03O,0,fd-3m,0,80.0,7.0,2.0,0.4,1657.0,0.02,,0.062,70.0,10.1016/j.heliyon.2023.e22876,j.heliyon.2023.e22876.pdf,j.heliyon.2023.e22876_SI.pdf,Heliyon,Elsevier BV,2023,Magnetic properties of Fe-doped NiO nanoparticles,1,,,,,,dataset3_19,dataset3_19_supp
cobalt irin oxide,,,,,,,,,Quantum Design Dynacool Physical Property Measurement System,CoFe2O4,CoFe2O4,0,fd-3m,0,15.0,0.5,300.0,75.0,1400.0,32.0,,0.0,5.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
bismuth ferrite,,,,,,,,,,BiFeO3,BiFeO3,0,r3c,0,15.0,0.5,300.0,0.12,0.0,0.03,,0.0,5.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
cobalt irin oxide and bismuth ferrite,,,,,,,,,,CoFe2O4@BiFeO3,CoFe2O4,BiFeO3,fd-3m,r3c,60.0,10.0,350.0,74.595,902.2495,31.042,,0.0,100.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
cobalt irin oxide and bismuth ferrite,,,,,,,,,,CoFe2O4@BiFeO3,CoFe2O4,BiFeO3,fd-3m,r3c,60.0,10.0,300.0,79.167,1316.317,39.222,,0.0,100.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
cobalt irin oxide and bismuth ferrite,,,,,,,,,,CoFe2O4@BiFeO3,CoFe2O4,BiFeO3,fd-3m,r3c,60.0,10.0,250.0,83.259,1616.53,41.629,,0.0,100.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
cobalt irin oxide and bismuth ferrite,,,,,,,,,,CoFe2O4@BiFeO3,CoFe2O4,BiFeO3,fd-3m,r3c,60.0,10.0,200.0,85.9,2594.2375,56.0,,0.0,100.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
cobalt irin oxide and bismuth ferrite,,,,,,,,,,CoFe2O4@BiFeO3,CoFe2O4,BiFeO3,fd-3m,r3c,60.0,10.0,100.0,87.0,6052.7,67.858,,0.0,100.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
cobalt irin oxide and bismuth ferrite,,,,,,,,,,CoFe2O4@BiFeO3,CoFe2O4,BiFeO3,fd-3m,r3c,60.0,10.0,50.0,87.5,7932.631,71.226,,0.0,100.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
cobalt irin oxide and bismuth ferrite,,,,,,,,,,CoFe2O4@BiFeO3,CoFe2O4,BiFeO3,fd-3m,r3c,60.0,10.0,150.0,87.349,4116.89,63.046,,0.0,100.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
cobalt irin oxide and bismuth ferrite,,,,,,,,,,CoFe2O4@BiFeO3,CoFe2O4,BiFeO3,fd-3m,r3c,60.0,10.0,5.0,87.83,8966.0,73.151,,0.0,100.0,10.1016/j.jallcom.2021.161650,j.jallcom.2021.161650.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2021,"CoFe2O4@BiFeO3 core/shell nanoparticles: Synthesis, characterization, and fingerprints of the spin disorder",0,,,,,,dataset3_20,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,80.0,1.0,300.0,0.7025,9025.0,0.057,,0.008,10.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,80.0,2.0,300.0,,8025.0,0.051,,0.0,20.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,80.0,3.0,300.0,,7875.0,0.049,,0.002,30.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,80.0,4.0,300.0,0.704,7725.0,0.049,,0.002,40.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,80.0,5.0,300.0,,7550.0,0.047,,0.004,50.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,80.0,6.0,300.0,0.708,7300.0,0.0485,,0.006,60.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,80.0,6.5,300.0,0.71,9215.75,,,,65.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,50.0,0.0,300.0,0.45,849.26,0.016,,0.0,0.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,60.0,0.0,300.0,0.62,3188.679,0.042,,0.0,0.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,50.0,1.0,300.0,0.55,2754.78,0.028,,0.067,10.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,LaFeO3,LaFeO3,0,pnma,0,60.0,1.0,300.0,0.6,3188.7,0.0445,,0.0295,10.0,10.1016/j.jallcom.2023.173189,j.jallcom.2023.173189.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2024,Large room-temperature spontaneous exchange bias effect in LaFeO3 micro-polyhedrons,0,,,,,,dataset3_21,0
,,,,,,,,,,FeO/Fe3O4,FeO,Fe3O4,fm-3m,fd-3m,30.0,0.0,300.0,35.0,,5.14,,0.0,0.0,10.1016/j.jmmm.2016.05.023,j.jmmm.2016.05.023.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2016,The influence of oxidation process on exchange bias in egg-shaped FeO/Fe3O4 core/shell nanoparticles,0,,,,,,dataset3_22,0
,,,,,,,,,,FeO/Fe3O4,FeO,Fe3O4,fm-3m,fd-3m,30.0,0.0,300.0,41.0,,8.954,,0.0,0.0,10.1016/j.jmmm.2016.05.023,j.jmmm.2016.05.023.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2016,The influence of oxidation process on exchange bias in egg-shaped FeO/Fe3O4 core/shell nanoparticles,0,,,,,,dataset3_22,0
,,,,,,,,,,FeO/Fe3O4,FeO,Fe3O4,fm-3m,fd-3m,30.0,0.0,300.0,53.0,,10.8,,0.0,0.0,10.1016/j.jmmm.2016.05.023,j.jmmm.2016.05.023.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2016,The influence of oxidation process on exchange bias in egg-shaped FeO/Fe3O4 core/shell nanoparticles,0,,,,,,dataset3_22,0
,,,,,,,,,,FeO/Fe3O4,FeO,Fe3O4,fm-3m,fd-3m,30.0,0.0,210.0,37.7,13.0,0.285,,0.0,0.0,10.1016/j.jmmm.2016.05.023,j.jmmm.2016.05.023.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2016,The influence of oxidation process on exchange bias in egg-shaped FeO/Fe3O4 core/shell nanoparticles,0,,,,,,dataset3_22,0
,,,,,,,,,,FeO/Fe3O4,FeO,Fe3O4,fm-3m,fd-3m,30.0,5.0,210.0,37.7,13.0,0.294,,0.0,50.0,10.1016/j.jmmm.2016.05.023,j.jmmm.2016.05.023.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2016,The influence of oxidation process on exchange bias in egg-shaped FeO/Fe3O4 core/shell nanoparticles,0,,,,,,dataset3_22,0
